Liste des organismes bénéficiaires du Fonds européen de développement régional et du Fonds social européen en Ile de France,,,,,,,,,
"Nota bene : ces données concernent les projets pour lesquels le concours des Fonds européens a été approuvé en comité de programmation
Agence de formation et de conseil en insertion (AFCI),FORMATION PREPARATOIRE A L'OBTENTION DU TITRE PROFESSIONNEL ASSISTANTE DE VIE,"27,259 €","5,117 €",FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,SEINE-SAINT-DENIS / SAINT-DENIS / SAINT-OUEN / SAINT-OUEN,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Agence de formation et de conseil en insertion (AFCI),Parcours de mobilisation,"50,161 €",,FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,SEINE-SAINT-DENIS / LE RAINCY / BLANC-MESNIL / LE BLANC-MESNIL / RESTE DE LA COMMUNE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Agence de formation et de conseil en insertion (AFCI),Passerelle entreprise employé préparateur en terminal de cuisson,"57,499 €",,FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,SEINE-SAINT-DENIS / SAINT-DENIS,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Agence de formation et de conseil en insertion (AFCI),Passerelle entreprise PALACITE,"15,617 €",,FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,SEINE-SAINT-DENIS / SAINT-DENIS,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Agence de formation et de conseil en insertion (AFCI),Pôle de mobilisation à visée professionnelle,"40,750 €",,FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,SEINE-SAINT-DENIS,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Agence de formation et de conseil en insertion (AFCI),Pôle de mobilisation professionnelle,"8,234 €",,FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,SEINE-SAINT-DENIS / LE RAINCY / VILLEPINTE / VILLEPINTE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Agence de formation et de conseil en insertion (AFCI),PREPARATION A L'OBTENTION DU CERTIFICAT DE QUALIFICATION FEPEM,"8,279 €",,FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,SEINE-SAINT-DENIS / SAINT-DENIS / SAINT-OUEN / SAINT-OUEN,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Agence de formation et de conseil en insertion (AFCI),PREPARATION AU TITRE D'ASSISTANTE DE VIE,"10,000 €","5,000 €",FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,SEINE-SAINT-DENIS / SAINT-DENIS / SAINT-OUEN,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Agence de formation et de conseil en insertion (AFCI),Préparation au titre d'assistante de vie,"5,452 €",,FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,SEINE-SAINT-DENIS / BOBIGNY,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Agence de formation et de conseil en insertion (AFCI),Projet de territoire assistante de vie,"3,105 €",,FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,SEINE-SAINT-DENIS / SAINT-DENIS / SAINT-OUEN / SAINT-OUEN,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Agence de formation et de conseil en insertion (AFCI),Projet de territoire assistante de vie 2006/2007,"8,177 €","1,535 €",FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,SEINE-SAINT-DENIS / SAINT-DENIS / SAINT-OUEN / SAINT-OUEN,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Agence de formation et de conseil en insertion (AFCI),Rémunération stagiaires sur formation assistante de vie,"6,659 €",,FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,SEINE-SAINT-DENIS / SAINT-DENIS,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Agence de liaison pour l'insertion et l'échange (ALICE),Accompagnement à la création d'activité,"177,691 €","36,412 €",FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,Multilocalisation,Programme opérationnel national Fonds social européen,68,Aide au travail indépendant et à la création d'entreprise
Agence de liaison pour l'insertion et l'échange (ALICE),Activation de parcours professionnel vers l'emploi,"102,966 €","18,656 €",FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,VAL-D´OISE / PONTOISE / CERGY,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Agence de liaison pour l'insertion et l'échange (ALICE),Modules de Mobilisation,"4,644 €","4,644 €",FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,VAL-D´OISE / PONTOISE / CERGY / CERGY,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Agence de liaison pour l'insertion et l'échange (ALICE),Modules de Mobilisation,"5,000 €",,FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,VAL-D´OISE / PONTOISE / CERGY / CERGY,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Agence de liaison pour l'insertion et l'échange (ALICE),Référent de Parcours,"85,826 €","61,626 €",FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,VAL-D´OISE / PONTOISE / CERGY / CERGY,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Agence de liaison pour l'insertion et l'échange (ALICE),Référents des Bénéficiaires PLIE,"63,961 €","63,961 €",FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,VAL-D´OISE / PONTOISE / CERGY / CERGY,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Agence d'urbanisme et de développement de la Seine aval (AUDAS),"Définition de projets de développement économique, statégie de déploiement de l'offre d'implantation","450,000 €","225,000 €",FEDER ,ILE-DE-FRANCE,Multilocalisation,PO-FEDER,,
Agence d'urbanisme et de développement de la Seine aval (AUDAS),Mise en place d'un dispositif d'appui au développement de la filière éco-construction et efficacité énergétique,"900,000 €","450,000 €",FEDER ,ILE-DE-FRANCE,Multilocalisation,PO-FEDER,,
Agence foncière et technique de la région parisienne,Aménagement de l'Ecoparc des Cettons,"1,250,000 €","600,000 €",FEDER ,ILE-DE-FRANCE,YVELINES / SAINT-GERMAIN-EN-LAYE / ANDRESY / CHANTELOUP-LES-VIGNES,PO-FEDER,,
Agence Intercommunale pour le Développement de l'Emploi (AIDE),"Agir pour l'emploi des adultes, résidents issus de la ZUS de Chanteloup-les-Vignes (2008)","171,769 €","41,052 €",FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,YVELINES,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Agence Locale pour l'Emploi de Gennevilliers,Accueil accompagnement des parcours DELD,"45,317 €","45,317 €",FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,HAUTS-DE-SEINE / NANTERRE / GENNEVILLIERS / GENNEVILLIERS,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Agence régionale de développement Paris-Île-de-France (ARD),EuroBio 2008,"447,108 €","175,003 €",FEDER ,ILE-DE-FRANCE,,PO-FEDER,5,Services de soutien avancé aux sociétés et groupes de sociétés
Agire Argenteuil-Bezons,Aides Individuelles,"17,500 €","8,000 €",FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,VAL-D´OISE / ARGENTEUIL / ARGENTEUIL / ARGENTEUIL,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Agire Argenteuil-Bezons,ASSISTANCE TECHNIQUE,"17,634 €","8,817 €",FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,VAL-D´OISE / ARGENTEUIL / ARGENTEUIL,Programme opérationnel national Fonds social européen,,
Agire Argenteuil-Bezons,Coordination des Parcours,"48,565 €","24,680 €",FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,VAL-D´OISE / ARGENTEUIL / ARGENTEUIL / ARGENTEUIL,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Agire Argenteuil-Bezons,SERVICE D ANIMATION ET DE GESTION DU PLIE,"100,264 €","9,081 €",FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,VAL-D´OISE / ARGENTEUIL / ARGENTEUIL,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Agire Argenteuil-Bezons,Subvention globale du Plie des communes d'Argenteuil et de Bezons,"1,984,667 €","788,848 €",FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,VAL-D´OISE / ARGENTEUIL / BEZONS / BEZONS,Programme opérationnel national Fonds social européen,,
Agir Former Informer Développer Entreprendre,Tremplin vers l'Emploi,"15,722 €",,FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Agir pour la valorisation par l'emploi et les compétences (AVEC),Accès des jeunes au marché du travail par un renforcement de l'accueil et de l'orientation,"339,242 €","54,017 €",FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,VAL-D´OISE / PONTOISE / CERGY,Programme opérationnel national Fonds social européen,65,Modernisation et renforcement des institutions du marché du travail
