lfd_nr,forderaktivitat,name_des_begunstigten,name_des_projekts,bewilligungs_jahr,bewilligter_betrag_in_euro,ausbezahlter_betrag_zum_projektende,fund_type,currency,uri
928,6,Spedition Alfred Wedlich GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
929,6,Spedition Pohl GmbH & Co. KG,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
930,6,Spedition Pohl GmbH & Co. KG,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
931,6,Spedition Wüst GmbH & Co. KG,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
932,6,"Spedition-Möbeltransporte, Otto Bezikofer,",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
933,6,Speed4Trade GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
934,6,Speedy Print - Claus P. Keil e. K.,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
935,6,"Spenglerei, Alexander Baier,",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
936,6,"Spenglerei, Simon Kieswimmer",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
937,6,"Spenglerei, Udo Wolf",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
938,6,"Spenglerei-Bedachung-Blitzschutz, Siegfreid Becherer",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
939,6,"Spenglerei-Heizung-Sanitär, Franz Hoffmann",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
940,6,"Spenglerei-Heizung-Sanitär, Franz Hoffmann",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
941,6,"Spenglermeister, Thomas Koffler",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
942,6,SPERL büro- und datentechnik GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
943,6,Spielvogel GmbH & CO. KG,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
944,6,Spinnerei Neuhof GmbH & Co. KG,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
945,6,Spinnerei Neuhof GmbH & Co. KG,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
946,6,Spiritfon GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
947,6,Sportstudio Pfronten GbR,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
948,6,Sportstudio Vita Fit GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
949,6,Stadt-Apotheke Dorothea Peterl e. K.,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
950,6,"Stahl- und Metallbau, Heinrich Zogler",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
951,6,Stanislaw Czyzewski,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
952,6,Stary Malerfachbetrieb Inh. Stefan Auernheimer e. K.,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
953,6,Stechert Stahlrohrmöbel GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
954,6,"Steffi`s Hairfeeling, Stefanie Schmid",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
955,6,Steinmetz-Zimmerei GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
956,6,Steinwald-EDV Handels & Service GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
957,6,Sterile Quality Laboratores GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
958,6,Sterile Quality Laboratores GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
959,6,"Steuer- und Buchhaltungsservice, Christine Boxem",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
960,6,"Steuerberater, Bernd Roth",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
961,6,"Steuerberater, Eduard Schötz",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
962,6,Steuerkanzlei Neumüller & Kollegen GbR,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
963,6,Stiegler GdbR,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
964,6,Strauss + Co GmbH & Co. KG,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
965,6,Streumaster Maschinenbau GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
966,6,Streumaster Maschinenbau GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
967,6,Strobl Christian,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
968,6,Stubenrauch Garten- und Landschaftsbau GbR,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
969,6,Stübinger Alfred Inh. Hermann Stübinger e. K.,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
970,6,Studio 27 e. K.,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
971,6,"Studio Classico Damen- und Herrenfriseur, Thorsten Winkler",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
972,6,"Subway ""Frisches Essen"", Mudri Djuro",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
973,6,"Subway Aschaffenburg, Jörg Vegelan",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
974,6,"Sumet-Messtechnik, Heinz Suttner",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
975,6,Supportas GmbH & Co. KG,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
976,6,"Sylvia Neumann, Getränke Neumann",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
977,6,sys.unit Gmbh,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
978,6,T + W GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
979,6,"Tagwerk Biomarkt Erding, Reinhard Bloch",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
980,6,Tannheimer oHG,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
981,6,Target-S-Group GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
982,6,Taubmann & Co. Stahlhandel & Service GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
983,6,TC Webworks GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
984,6,teamkompetent GmbH Personaldienstleistungen,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
985,6,Teichner Richard,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
986,6,TELA GmbH & Co. KG,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
987,6,TELA GmbH & Co. KG,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
988,6,"Telefonkontor.de, Stephanie Verhas",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
989,6,"Telis Finanz, Alfred Oktay",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
990,6,"Telis Finanz, Andreas Ortmeier",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
991,6,TERRAX GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
992,6,TERRAX GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
993,6,Teschner Gastro GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
994,6,Teschner Gastro GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
995,6,"Theaterheim Lützelburg, Samuel Lehner",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
996,6,Thilo Schulz & Gerald Weller GbR,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
997,6,Tiedtke + Behringer GbR,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
998,6,"Tierarzt, Helmut Zeberle",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
999,6,"Tierarztpraxis, Tobias Guggenmos",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1000,6,Toyota Leo Eppich KG,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1001,6,TPO Holz-Systeme GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1002,6,"TR- Lack und Design, Thomas Ritter",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1003,6,"Transportunternehmen, Andreas Wurm",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1004,6,"Trattoria ""La Casa Vecchia"", Gerhard Jesse",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1005,6,Trauner Anlagen- und Montagebau GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1006,6,Trauner Rohrleitungsbau GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1007,6,Treffert GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1008,6,Treffert GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1009,6,"Treffpunkt Zoo, Jürgen Hofmann",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1010,6,"Trocken- und Akustikbau, Oswald Friedsam",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1011,6,Troppmann GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1012,6,Trunzer-Schmid GbR,Förd. Zus. Betriebl. Ausbildungsstellen,2007,1000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1013,6,"TV-Hifi-Video-Profi, Stefan Bonifer",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1014,6,"Ulac`s Grill, Cemal Ulac",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1015,6,Ullrich Florian,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1016,6,UNIKAT.dental GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1017,6,"Valentin Förster Maler- und Verputzerarbeiten, Roland Förster",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1018,6,Valta GmbH High Tech International,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1019,6,Valta GmbH High Tech International,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1020,6,VEDES Logistik GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1021,6,Veitenstein Media GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1022,6,Veitenstein Media GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1023,6,Veitenstein Media GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1024,6,Veitenstein Media GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1025,6,Verband der Islamischen Kulturzentren e. V.,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1026,6,"Versicherungsbüro, Reiner Ziegler",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1027,6,"Versicherungs-Generalagentur, Udo Bindemann",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1028,6,Vision Print e. K.,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1029,6,"VISUS 1 Optik, Uwe Brüning",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1030,6,"Vodafone Shop Erlangen, Bernd Meindel",Förd. Zus. Betriebl. Ausbildungsstellen,2007,1000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1031,6,Vossiek GmbH & Co. KG,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1032,6,Vossiek GmbH & Co. KG,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1033,6,Wachtel Norbert,Förd. Zus. Betriebl. Ausbildungsstellen,2007,1000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1034,6,Wagner Metalltechnik GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1035,6,"Wagnerei, Wolfgang Linke",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1036,6,Walfried Schmittnägel GmbH & Co. KG,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1037,6,Walfried Schmittnägel GmbH & Co. KG,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1038,6,Walter & Benjamin Weinkeller & Weinbar e. K.,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1039,6,Walter und Margareta Gloßner Zoo Friedel GbR,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1040,6,"WALU-Officeorganisation, Lutz Wachsmuth",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1041,6,Weindl Bau GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1042,6,Welt der Wunder GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1043,6,Werbeagentur Brunner + Partner GmbH & Co. KG,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1044,6,"Werbeagentur, Rainer B. Nowak",Förd. Zus. Betriebl. Ausbildungsstellen,2007,"1916,67",0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1045,6,"Werbeartikel, Arthur Kell",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1046,6,"Werbung & Media, Stefan Huber",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1047,6,"Werkstatt-o2, H. Christian Grünberger",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1048,6,Werner Reihl GbR,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1049,6,West-Apotheke e. K.,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1050,6,Westrich Kunststofftechnik GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1051,6,Willibald Forstner KG,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1052,6,Willibald Geuppert e. K. - Autohaus Kirchner,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1053,6,Wirtschaftskanzlei Schwaben GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1054,6,Wirtschaftskanzlei Schwaben GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,1000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1055,6,Wirtschaftskanzlei Schwaben GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
1056,6,WMT Wieland Metalltechnologie GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
